payment_id,user_id,payment_time,payment_date,amount,currency,product_type,channel,country
P00002411,U007436,2026-05-26 12:40:24,2026-05-26,6.05,USD,premium_feature,app_store,US
P00002412,U024403,2026-05-26 12:54:11,2026-05-26,10.63,USD,monthly_subscription,google_ads,US
P00002413,U027469,2026-05-26 12:58:39,2026-05-26,0.71,USD,starter_pack,referral,BR
P00002414,U017787,2026-05-26 13:09:22,2026-05-26,7.94,USD,monthly_subscription,google_ads,ID
P00002415,U017385,2026-05-26 13:11:44,2026-05-26,4.70,USD,coins_pack,app_store,CN
P00002416,U022713,2026-05-26 13:14:01,2026-05-26,5.39,USD,coins_pack,organic,JP
P00002417,U026159,2026-05-26 13:16:16,2026-05-26,7.45,USD,premium_feature,organic,CN
P00002418,U023891,2026-05-26 13:22:12,2026-05-26,11.92,USD,premium_feature,facebook_ads,US
P00002419,U026636,2026-05-26 13:51:19,2026-05-26,1.45,USD,starter_pack,google_ads,BR
P00002420,U025898,2026-05-26 13:52:05,2026-05-26,3.44,USD,starter_pack,organic,US
P00002421,U026767,2026-05-26 13:58:29,2026-05-26,22.77,USD,monthly_subscription,google_ads,US
P00002422,U000434,2026-05-26 14:12:18,2026-05-26,15.85,USD,premium_feature,google_ads,JP
P00002423,U027486,2026-05-26 14:13:25,2026-05-26,11.81,USD,premium_feature,app_store,US
P00002424,U028172,2026-05-26 14:17:51,2026-05-26,10.40,USD,monthly_subscription,referral,US
P00002425,U028035,2026-05-26 14:26:56,2026-05-26,2.20,USD,starter_pack,app_store,JP
P00002426,U028279,2026-05-26 14:43:04,2026-05-26,4.56,USD,premium_feature,organic,CN
P00002427,U008887,2026-05-26 15:00:08,2026-05-26,14.31,USD,monthly_subscription,app_store,CN
P00002428,U004183,2026-05-26 15:12:45,2026-05-26,0.74,USD,starter_pack,tiktok_ads,BR
P00002429,U024512,2026-05-26 15:17:01,2026-05-26,13.93,USD,premium_feature,app_store,CN
P00002430,U026783,2026-05-26 15:17:48,2026-05-26,1.45,USD,starter_pack,facebook_ads,BR
P00002431,U024230,2026-05-26 15:24:30,2026-05-26,5.44,USD,starter_pack,google_ads,JP
P00002432,U001719,2026-05-26 15:31:42,2026-05-26,5.72,USD,coins_pack,facebook_ads,US
P00002433,U027981,2026-05-26 15:42:32,2026-05-26,9.57,USD,premium_feature,app_store,US
P00002434,U026862,2026-05-26 15:55:30,2026-05-26,0.71,USD,starter_pack,organic,BR
P00002435,U027521,2026-05-26 16:00:12,2026-05-26,2.69,USD,starter_pack,google_ads,CN
P00002436,U004306,2026-05-26 16:06:24,2026-05-26,6.46,USD,monthly_subscription,referral,BR
P00002437,U004875,2026-05-26 16:13:44,2026-05-26,6.05,USD,starter_pack,google_ads,US
P00002438,U023290,2026-05-26 16:27:08,2026-05-26,12.12,USD,monthly_subscription,referral,CN
P00002439,U028246,2026-05-26 16:37:55,2026-05-26,10.12,USD,monthly_subscription,organic,JP
P00002440,U017939,2026-05-26 16:42:12,2026-05-26,4.56,USD,coins_pack,organic,CN
P00002441,U029169,2026-05-26 16:43:11,2026-05-26,5.74,USD,premium_feature,tiktok_ads,US
P00002442,U018417,2026-05-26 16:55:38,2026-05-26,11.14,USD,coins_pack,google_ads,JP
P00002443,U018629,2026-05-26 16:56:20,2026-05-26,3.65,USD,starter_pack,google_ads,BR
P00002444,U008603,2026-05-26 16:56:57,2026-05-26,3.20,USD,starter_pack,referral,ID
P00002445,U008280,2026-05-26 17:03:26,2026-05-26,3.69,USD,premium_feature,tiktok_ads,BR
P00002446,U000192,2026-05-26 17:05:59,2026-05-26,9.51,USD,monthly_subscription,organic,JP
P00002447,U001809,2026-05-26 17:15:10,2026-05-26,14.03,USD,monthly_subscription,organic,CN
P00002448,U024994,2026-05-26 17:38:58,2026-05-26,11.70,USD,monthly_subscription,organic,CN
P00002449,U029184,2026-05-26 17:46:13,2026-05-26,1.27,USD,coins_pack,facebook_ads,ID
P00002450,U008620,2026-05-26 17:46:31,2026-05-26,12.39,USD,monthly_subscription,app_store,CN
P00002451,U026395,2026-05-26 18:02:52,2026-05-26,10.38,USD,monthly_subscription,app_store,US
P00002452,U021275,2026-05-26 18:19:55,2026-05-26,10.58,USD,premium_feature,facebook_ads,BR
P00002453,U025696,2026-05-26 18:22:12,2026-05-26,2.27,USD,starter_pack,referral,US
P00002454,U009161,2026-05-26 18:23:15,2026-05-26,1.77,USD,starter_pack,organic,CN
P00002455,U026969,2026-05-26 18:27:01,2026-05-26,9.63,USD,premium_feature,google_ads,US
P00002456,U025859,2026-05-26 18:32:37,2026-05-26,9.26,USD,premium_feature,google_ads,US
P00002457,U012438,2026-05-26 18:34:07,2026-05-26,7.36,USD,premium_feature,google_ads,CN
P00002458,U027739,2026-05-26 18:35:03,2026-05-26,7.33,USD,premium_feature,organic,CN
P00002459,U010550,2026-05-26 18:48:21,2026-05-26,3.35,USD,starter_pack,app_store,JP
P00002460,U014407,2026-05-26 19:28:18,2026-05-26,1.15,USD,starter_pack,google_ads,US
P00002461,U019396,2026-05-26 19:37:01,2026-05-26,10.06,USD,monthly_subscription,app_store,JP
P00002462,U028917,2026-05-26 19:38:48,2026-05-26,9.03,USD,premium_feature,referral,CN
P00002463,U029085,2026-05-26 19:41:09,2026-05-26,9.76,USD,monthly_subscription,app_store,JP
P00002464,U028259,2026-05-26 19:44:10,2026-05-26,2.42,USD,starter_pack,organic,US
P00002465,U027823,2026-05-26 19:55:47,2026-05-26,1.80,USD,starter_pack,referral,CN
P00002466,U017106,2026-05-26 19:56:05,2026-05-26,17.35,USD,monthly_subscription,google_ads,US
P00002467,U015646,2026-05-26 19:56:08,2026-05-26,2.42,USD,coins_pack,tiktok_ads,US
P00002468,U027581,2026-05-26 20:11:25,2026-05-26,8.93,USD,premium_feature,organic,JP
P00002469,U012053,2026-05-26 20:15:05,2026-05-26,10.41,USD,monthly_subscription,app_store,US
P00002470,U028023,2026-05-26 20:27:17,2026-05-26,15.32,USD,monthly_subscription,organic,US
P00002471,U027211,2026-05-26 20:48:49,2026-05-26,24.17,USD,monthly_subscription,facebook_ads,US
P00002472,U029003,2026-05-26 21:08:57,2026-05-26,9.78,USD,monthly_subscription,app_store,JP
P00002473,U009712,2026-05-26 21:12:49,2026-05-26,6.07,USD,premium_feature,facebook_ads,US
P00002474,U027648,2026-05-26 21:13:30,2026-05-26,2.35,USD,starter_pack,organic,US
P00002475,U028743,2026-05-26 21:19:36,2026-05-26,0.91,USD,starter_pack,tiktok_ads,CN
P00002476,U012915,2026-05-26 21:21:02,2026-05-26,1.27,USD,starter_pack,google_ads,ID
P00002477,U004173,2026-05-26 21:23:31,2026-05-26,9.00,USD,premium_feature,organic,ID
P00002478,U022255,2026-05-26 21:40:01,2026-05-26,4.97,USD,premium_feature,google_ads,ID
P00002479,U002376,2026-05-26 22:13:29,2026-05-26,10.66,USD,monthly_subscription,organic,BR
P00002480,U023545,2026-05-26 22:17:27,2026-05-26,3.01,USD,premium_feature,google_ads,ID
P00002481,U027894,2026-05-26 22:20:14,2026-05-26,6.02,USD,premium_feature,tiktok_ads,US
P00002482,U028723,2026-05-26 22:22:59,2026-05-26,9.33,USD,monthly_subscription,organic,BR
P00002483,U027803,2026-05-26 22:25:01,2026-05-26,13.80,USD,monthly_subscription,organic,CN
P00002484,U008119,2026-05-26 22:36:58,2026-05-26,11.72,USD,premium_feature,tiktok_ads,US
P00002485,U021816,2026-05-26 22:54:47,2026-05-26,0.92,USD,starter_pack,app_store,CN
P00002486,U001184,2026-05-26 22:55:31,2026-05-26,3.38,USD,starter_pack,organic,JP
P00002487,U003628,2026-05-26 23:01:53,2026-05-26,5.97,USD,starter_pack,app_store,US
P00002488,U005926,2026-05-26 23:02:39,2026-05-26,1.84,USD,starter_pack,organic,CN
P00002489,U024329,2026-05-26 23:08:12,2026-05-26,5.95,USD,premium_feature,organic,BR
P00002490,U002728,2026-05-26 23:10:09,2026-05-26,9.04,USD,monthly_subscription,tiktok_ads,BR
P00002491,U028955,2026-05-26 23:19:10,2026-05-26,1.06,USD,starter_pack,organic,JP
P00002492,U023144,2026-05-26 23:19:58,2026-05-26,22.19,USD,coins_pack,app_store,JP
P00002493,U027757,2026-05-26 23:21:10,2026-05-26,29.96,USD,coins_pack,tiktok_ads,ID
P00002494,U024912,2026-05-26 23:36:46,2026-05-26,1.14,USD,starter_pack,organic,US
P00002495,U012700,2026-05-26 23:46:49,2026-05-26,3.66,USD,starter_pack,organic,US
P00002496,U022518,2026-05-27 08:17:04,2026-05-27,6.55,USD,monthly_subscription,tiktok_ads,BR
P00002497,U027617,2026-05-27 08:19:48,2026-05-27,3.66,USD,starter_pack,organic,BR
P00002498,U026187,2026-05-27 08:25:41,2026-05-27,6.31,USD,premium_feature,tiktok_ads,ID
P00002499,U027174,2026-05-27 08:32:37,2026-05-27,7.34,USD,premium_feature,app_store,CN
P00002500,U029290,2026-05-27 08:48:40,2026-05-27,4.67,USD,premium_feature,app_store,CN
P00002501,U016470,2026-05-27 09:01:30,2026-05-27,16.57,USD,monthly_subscription,app_store,JP
P00002502,U000983,2026-05-27 09:03:38,2026-05-27,5.00,USD,premium_feature,google_ads,ID
P00002503,U008041,2026-05-27 09:05:37,2026-05-27,47.16,USD,coins_pack,referral,CN
P00002504,U003293,2026-05-27 09:07:01,2026-05-27,1.84,USD,coins_pack,google_ads,CN
P00002505,U025727,2026-05-27 09:10:03,2026-05-27,7.34,USD,premium_feature,organic,CN
P00002506,U028567,2026-05-27 09:12:21,2026-05-27,6.52,USD,monthly_subscription,facebook_ads,BR
P00002507,U013035,2026-05-27 09:16:03,2026-05-27,0.61,USD,starter_pack,tiktok_ads,ID
P00002508,U028654,2026-05-27 09:17:27,2026-05-27,1.41,USD,starter_pack,tiktok_ads,BR
P00002509,U008834,2026-05-27 09:21:33,2026-05-27,1.84,USD,starter_pack,google_ads,ID
P00002510,U004555,2026-05-27 09:22:09,2026-05-27,7.59,USD,premium_feature,organic,CN
P00002511,U004387,2026-05-27 09:27:38,2026-05-27,5.68,USD,starter_pack,app_store,US
P00002512,U029171,2026-05-27 09:33:59,2026-05-27,14.97,USD,monthly_subscription,tiktok_ads,US
P00002513,U027144,2026-05-27 09:39:53,2026-05-27,22.68,USD,coins_pack,app_store,US
P00002514,U009815,2026-05-27 09:57:36,2026-05-27,22.13,USD,monthly_subscription,tiktok_ads,JP
P00002515,U018719,2026-05-27 10:03:04,2026-05-27,11.85,USD,premium_feature,google_ads,US
P00002516,U025080,2026-05-27 10:10:29,2026-05-27,10.04,USD,monthly_subscription,app_store,JP
P00002517,U016522,2026-05-27 10:18:48,2026-05-27,11.64,USD,coins_pack,app_store,US
P00002518,U009230,2026-05-27 10:52:27,2026-05-27,11.77,USD,monthly_subscription,google_ads,CN
P00002519,U020118,2026-05-27 10:53:55,2026-05-27,1.26,USD,starter_pack,app_store,ID
P00002520,U017238,2026-05-27 10:57:04,2026-05-27,10.80,USD,monthly_subscription,referral,BR
P00002521,U025778,2026-05-27 11:07:57,2026-05-27,0.63,USD,starter_pack,tiktok_ads,ID
P00002522,U027877,2026-05-27 11:20:33,2026-05-27,11.60,USD,monthly_subscription,referral,CN
P00002523,U026608,2026-05-27 11:21:42,2026-05-27,4.93,USD,premium_feature,tiktok_ads,ID
P00002524,U026785,2026-05-27 11:23:32,2026-05-27,5.66,USD,premium_feature,organic,JP
P00002525,U006569,2026-05-27 11:28:27,2026-05-27,6.02,USD,premium_feature,tiktok_ads,US
P00002526,U011795,2026-05-27 11:35:50,2026-05-27,7.83,USD,monthly_subscription,facebook_ads,ID
P00002527,U023920,2026-05-27 11:52:30,2026-05-27,7.13,USD,premium_feature,app_store,BR
P00002528,U014229,2026-05-27 11:54:13,2026-05-27,3.07,USD,coins_pack,app_store,ID
P00002529,U010438,2026-05-27 11:58:47,2026-05-27,9.49,USD,coins_pack,google_ads,CN
P00002530,U028035,2026-05-27 12:04:24,2026-05-27,21.21,USD,monthly_subscription,app_store,JP
P00002531,U003058,2026-05-27 12:15:58,2026-05-27,23.75,USD,monthly_subscription,organic,US
P00002532,U014974,2026-05-27 12:18:58,2026-05-27,2.42,USD,starter_pack,google_ads,US
P00002533,U020558,2026-05-27 12:30:47,2026-05-27,13.43,USD,premium_feature,referral,CN
P00002534,U020987,2026-05-27 12:31:25,2026-05-27,2.28,USD,starter_pack,referral,US
P00002535,U020378,2026-05-27 12:39:06,2026-05-27,0.70,USD,starter_pack,organic,BR
P00002536,U023471,2026-05-27 12:39:43,2026-05-27,15.68,USD,monthly_subscription,organic,US
P00002537,U029119,2026-05-27 13:03:09,2026-05-27,24.34,USD,monthly_subscription,google_ads,US
P00002538,U029366,2026-05-27 13:11:13,2026-05-27,59.83,USD,coins_pack,organic,US
P00002539,U017137,2026-05-27 13:18:10,2026-05-27,5.64,USD,monthly_subscription,organic,ID
P00002540,U011568,2026-05-27 13:21:17,2026-05-27,10.26,USD,monthly_subscription,app_store,JP
P00002541,U028774,2026-05-27 13:21:40,2026-05-27,1.19,USD,starter_pack,google_ads,US
P00002542,U025907,2026-05-27 13:34:22,2026-05-27,3.57,USD,starter_pack,tiktok_ads,BR
P00002543,U022971,2026-05-27 13:45:19,2026-05-27,11.56,USD,premium_feature,google_ads,US
P00002544,U027457,2026-05-27 14:02:21,2026-05-27,1.89,USD,starter_pack,organic,CN
P00002545,U029042,2026-05-27 14:02:55,2026-05-27,8.36,USD,monthly_subscription,app_store,ID
P00002546,U026756,2026-05-27 14:14:00,2026-05-27,6.09,USD,starter_pack,tiktok_ads,US
P00002547,U005254,2026-05-27 14:18:34,2026-05-27,0.61,USD,starter_pack,app_store,ID
P00002548,U028747,2026-05-27 14:26:09,2026-05-27,1.85,USD,starter_pack,app_store,CN
P00002549,U026890,2026-05-27 14:47:05,2026-05-27,2.18,USD,starter_pack,organic,BR
P00002550,U027778,2026-05-27 15:03:18,2026-05-27,1.07,USD,starter_pack,app_store,JP
P00002551,U027830,2026-05-27 15:06:57,2026-05-27,23.23,USD,monthly_subscription,facebook_ads,US
P00002552,U025874,2026-05-27 15:26:27,2026-05-27,9.31,USD,premium_feature,organic,CN
P00002553,U027373,2026-05-27 15:43:59,2026-05-27,0.92,USD,starter_pack,facebook_ads,CN
P00002554,U027878,2026-05-27 15:52:23,2026-05-27,11.47,USD,premium_feature,organic,US
P00002555,U009596,2026-05-27 15:56:40,2026-05-27,11.84,USD,monthly_subscription,organic,CN
P00002556,U005260,2026-05-27 15:56:50,2026-05-27,11.38,USD,premium_feature,app_store,JP
P00002557,U024740,2026-05-27 15:59:58,2026-05-27,12.37,USD,monthly_subscription,organic,ID
P00002558,U023405,2026-05-27 16:04:21,2026-05-27,6.12,USD,starter_pack,google_ads,US
P00002559,U015361,2026-05-27 16:04:28,2026-05-27,0.73,USD,starter_pack,tiktok_ads,BR
P00002560,U011626,2026-05-27 16:07:30,2026-05-27,3.39,USD,starter_pack,tiktok_ads,JP
P00002561,U024923,2026-05-27 16:07:42,2026-05-27,9.04,USD,monthly_subscription,tiktok_ads,ID
P00002562,U028055,2026-05-27 16:15:53,2026-05-27,1.79,USD,coins_pack,app_store,CN
P00002563,U001667,2026-05-27 16:16:53,2026-05-27,11.50,USD,monthly_subscription,organic,CN
P00002564,U028286,2026-05-27 16:18:03,2026-05-27,1.22,USD,coins_pack,facebook_ads,ID
P00002565,U014913,2026-05-27 16:24:28,2026-05-27,14.09,USD,monthly_subscription,referral,CN
P00002566,U011593,2026-05-27 16:29:21,2026-05-27,11.00,USD,premium_feature,organic,JP
P00002567,U027843,2026-05-27 16:39:50,2026-05-27,1.79,USD,starter_pack,google_ads,ID
P00002568,U007188,2026-05-27 16:40:11,2026-05-27,10.93,USD,coins_pack,organic,JP
P00002569,U016440,2026-05-27 16:59:02,2026-05-27,3.59,USD,premium_feature,google_ads,BR
P00002570,U023084,2026-05-27 17:08:25,2026-05-27,11.63,USD,premium_feature,organic,US
P00002571,U026313,2026-05-27 17:08:49,2026-05-27,1.93,USD,starter_pack,organic,ID
P00002572,U005280,2026-05-27 17:11:27,2026-05-27,1.25,USD,starter_pack,facebook_ads,ID
P00002573,U028272,2026-05-27 17:12:28,2026-05-27,12.13,USD,monthly_subscription,referral,CN
P00002574,U022344,2026-05-27 17:26:18,2026-05-27,1.27,USD,starter_pack,google_ads,ID
P00002575,U029228,2026-05-27 17:31:17,2026-05-27,2.35,USD,starter_pack,google_ads,US
P00002576,U025792,2026-05-27 17:32:59,2026-05-27,1.20,USD,starter_pack,organic,US
P00002577,U027547,2026-05-27 17:46:16,2026-05-27,0.71,USD,starter_pack,google_ads,BR
P00002578,U010796,2026-05-27 17:52:41,2026-05-27,4.74,USD,coins_pack,google_ads,CN
P00002579,U011634,2026-05-27 17:58:35,2026-05-27,11.46,USD,coins_pack,tiktok_ads,US
P00002580,U021959,2026-05-27 18:04:49,2026-05-27,8.17,USD,monthly_subscription,google_ads,ID
P00002581,U027544,2026-05-27 18:08:00,2026-05-27,3.06,USD,starter_pack,app_store,ID
P00002582,U029251,2026-05-27 18:11:01,2026-05-27,2.27,USD,coins_pack,organic,US
P00002583,U028545,2026-05-27 18:12:53,2026-05-27,1.06,USD,starter_pack,app_store,JP
P00002584,U025933,2026-05-27 18:13:34,2026-05-27,1.42,USD,starter_pack,tiktok_ads,BR
P00002585,U013372,2026-05-27 18:20:21,2026-05-27,9.64,USD,monthly_subscription,tiktok_ads,JP
P00002586,U029259,2026-05-27 18:29:42,2026-05-27,1.22,USD,coins_pack,tiktok_ads,ID
P00002587,U004548,2026-05-27 18:32:25,2026-05-27,2.69,USD,starter_pack,app_store,CN
P00002588,U006434,2026-05-27 18:33:49,2026-05-27,5.74,USD,coins_pack,organic,US
P00002589,U012511,2026-05-27 18:40:47,2026-05-27,15.97,USD,monthly_subscription,organic,JP
P00002590,U013539,2026-05-27 19:02:30,2026-05-27,3.36,USD,starter_pack,app_store,JP
P00002591,U028246,2026-05-27 19:08:30,2026-05-27,9.63,USD,monthly_subscription,organic,JP
P00002592,U028828,2026-05-27 19:09:30,2026-05-27,24.51,USD,monthly_subscription,organic,US
P00002593,U029351,2026-05-27 19:18:01,2026-05-27,9.70,USD,monthly_subscription,app_store,JP
P00002594,U007097,2026-05-27 19:36:26,2026-05-27,3.54,USD,coins_pack,tiktok_ads,BR
P00002595,U017774,2026-05-27 19:58:36,2026-05-27,8.19,USD,monthly_subscription,referral,CN
P00002596,U001019,2026-05-27 20:04:54,2026-05-27,2.40,USD,coins_pack,app_store,US
P00002597,U016132,2026-05-27 20:05:32,2026-05-27,1.28,USD,coins_pack,facebook_ads,ID
P00002598,U013427,2026-05-27 20:14:40,2026-05-27,1.09,USD,starter_pack,tiktok_ads,JP
P00002599,U023845,2026-05-27 20:18:33,2026-05-27,0.60,USD,starter_pack,organic,ID
P00002600,U016435,2026-05-27 20:20:17,2026-05-27,4.84,USD,premium_feature,tiktok_ads,ID
P00002601,U026173,2026-05-27 20:27:12,2026-05-27,12.31,USD,monthly_subscription,google_ads,CN
P00002602,U029276,2026-05-27 20:30:57,2026-05-27,9.62,USD,monthly_subscription,tiktok_ads,JP
P00002603,U029113,2026-05-27 20:36:37,2026-05-27,1.83,USD,starter_pack,app_store,CN
P00002604,U002225,2026-05-27 21:00:25,2026-05-27,3.25,USD,starter_pack,organic,JP
P00002605,U007717,2026-05-27 21:05:29,2026-05-27,10.09,USD,monthly_subscription,organic,JP
P00002606,U012858,2026-05-27 21:09:06,2026-05-27,1.82,USD,starter_pack,facebook_ads,ID
P00002607,U027419,2026-05-27 21:28:27,2026-05-27,10.69,USD,premium_feature,google_ads,JP
P00002608,U029272,2026-05-27 21:47:32,2026-05-27,5.87,USD,starter_pack,organic,US
P00002609,U000418,2026-05-27 21:48:22,2026-05-27,1.38,USD,starter_pack,tiktok_ads,BR
P00002610,U022361,2026-05-27 21:49:30,2026-05-27,1.21,USD,starter_pack,organic,US
P00002611,U027020,2026-05-27 21:56:03,2026-05-27,22.14,USD,monthly_subscription,organic,JP
P00002612,U028040,2026-05-27 21:59:21,2026-05-27,11.61,USD,monthly_subscription,facebook_ads,CN
P00002613,U010787,2026-05-27 22:06:38,2026-05-27,6.14,USD,coins_pack,organic,ID
P00002614,U020961,2026-05-27 22:08:31,2026-05-27,8.19,USD,monthly_subscription,google_ads,CN
P00002615,U006689,2026-05-27 22:10:30,2026-05-27,1.19,USD,starter_pack,google_ads,ID
P00002616,U010337,2026-05-27 22:15:28,2026-05-27,15.31,USD,monthly_subscription,organic,US
P00002617,U015606,2026-05-27 22:20:52,2026-05-27,6.40,USD,premium_feature,referral,ID
P00002618,U018994,2026-05-27 22:22:41,2026-05-27,2.32,USD,coins_pack,google_ads,US
P00002619,U028297,2026-05-27 22:29:15,2026-05-27,11.08,USD,premium_feature,google_ads,BR
P00002620,U019623,2026-05-27 22:37:38,2026-05-27,5.66,USD,coins_pack,app_store,US
P00002621,U025018,2026-05-27 22:44:39,2026-05-27,18.17,USD,monthly_subscription,organic,US
P00002622,U028990,2026-05-27 22:50:17,2026-05-27,2.40,USD,starter_pack,google_ads,US
P00002623,U001450,2026-05-27 23:06:16,2026-05-27,2.30,USD,starter_pack,organic,US
P00002624,U027494,2026-05-27 23:22:31,2026-05-27,4.67,USD,premium_feature,organic,CN
P00002625,U007899,2026-05-27 23:23:04,2026-05-27,8.72,USD,premium_feature,organic,JP
P00002626,U001696,2026-05-27 23:23:09,2026-05-27,2.27,USD,starter_pack,app_store,US
P00002627,U005803,2026-05-27 23:59:32,2026-05-27,21.85,USD,monthly_subscription,tiktok_ads,JP
P00002628,U026934,2026-05-28 00:02:13,2026-05-28,13.29,USD,premium_feature,organic,CN
P00002629,U022489,2026-05-28 00:04:09,2026-05-28,4.64,USD,starter_pack,referral,CN
P00002630,U026153,2026-05-28 08:34:53,2026-05-28,1.10,USD,starter_pack,organic,JP
P00002631,U023640,2026-05-28 08:40:04,2026-05-28,17.82,USD,monthly_subscription,google_ads,CN
P00002632,U009533,2026-05-28 09:24:06,2026-05-28,2.39,USD,starter_pack,facebook_ads,US
P00002633,U005354,2026-05-28 09:30:50,2026-05-28,13.92,USD,monthly_subscription,facebook_ads,JP
P00002634,U005082,2026-05-28 09:32:55,2026-05-28,2.27,USD,coins_pack,app_store,US
P00002635,U022950,2026-05-28 09:41:41,2026-05-28,1.88,USD,starter_pack,organic,CN
P00002636,U017986,2026-05-28 09:42:02,2026-05-28,8.54,USD,monthly_subscription,app_store,CN
P00002637,U026135,2026-05-28 09:44:19,2026-05-28,3.03,USD,starter_pack,google_ads,ID
P00002638,U028044,2026-05-28 09:48:50,2026-05-28,7.26,USD,premium_feature,organic,CN
P00002639,U013615,2026-05-28 09:59:40,2026-05-28,3.45,USD,coins_pack,organic,BR
P00002640,U008302,2026-05-28 10:05:03,2026-05-28,8.33,USD,monthly_subscription,google_ads,ID
P00002641,U026924,2026-05-28 10:09:19,2026-05-28,6.96,USD,premium_feature,app_store,BR
P00002642,U002049,2026-05-28 10:18:38,2026-05-28,6.26,USD,premium_feature,app_store,ID
P00002643,U006024,2026-05-28 10:21:12,2026-05-28,2.39,USD,starter_pack,google_ads,US
P00002644,U008671,2026-05-28 10:31:20,2026-05-28,16.84,USD,monthly_subscription,referral,JP
P00002645,U011580,2026-05-28 10:36:26,2026-05-28,1.25,USD,starter_pack,organic,ID
P00002646,U021090,2026-05-28 10:45:59,2026-05-28,1.14,USD,starter_pack,referral,US
P00002647,U027344,2026-05-28 11:25:13,2026-05-28,6.14,USD,premium_feature,organic,ID
P00002648,U015090,2026-05-28 11:33:02,2026-05-28,3.40,USD,starter_pack,tiktok_ads,JP
P00002649,U027739,2026-05-28 11:34:21,2026-05-28,1.80,USD,starter_pack,organic,CN
P00002650,U026174,2026-05-28 11:43:11,2026-05-28,0.61,USD,starter_pack,organic,ID
P00002651,U019305,2026-05-28 11:57:40,2026-05-28,15.78,USD,monthly_subscription,tiktok_ads,US
P00002652,U010897,2026-05-28 12:00:51,2026-05-28,1.18,USD,starter_pack,facebook_ads,US
P00002653,U028532,2026-05-28 12:19:22,2026-05-28,17.95,USD,monthly_subscription,tiktok_ads,US
P00002654,U028390,2026-05-28 12:32:19,2026-05-28,15.41,USD,monthly_subscription,referral,US
P00002655,U011805,2026-05-28 12:35:42,2026-05-28,2.14,USD,starter_pack,google_ads,BR
P00002656,U015951,2026-05-28 12:46:45,2026-05-28,11.79,USD,premium_feature,organic,US
P00002657,U028874,2026-05-28 12:50:57,2026-05-28,2.28,USD,starter_pack,referral,US
P00002658,U029426,2026-05-28 12:54:07,2026-05-28,1.80,USD,starter_pack,organic,CN
P00002659,U026333,2026-05-28 12:57:37,2026-05-28,5.01,USD,premium_feature,google_ads,ID
P00002660,U027457,2026-05-28 12:59:11,2026-05-28,13.53,USD,premium_feature,organic,CN
P00002661,U006907,2026-05-28 13:04:45,2026-05-28,6.09,USD,coins_pack,organic,ID
P00002662,U005941,2026-05-28 13:30:38,2026-05-28,2.41,USD,starter_pack,referral,US
P00002663,U016708,2026-05-28 13:34:41,2026-05-28,8.86,USD,premium_feature,organic,CN
P00002664,U028891,2026-05-28 13:36:44,2026-05-28,0.60,USD,starter_pack,tiktok_ads,ID
P00002665,U029553,2026-05-28 13:37:31,2026-05-28,1.88,USD,coins_pack,organic,CN
P00002666,U005946,2026-05-28 13:51:22,2026-05-28,11.77,USD,monthly_subscription,google_ads,CN
P00002667,U020167,2026-05-28 13:51:56,2026-05-28,14.28,USD,premium_feature,organic,CN
P00002668,U016125,2026-05-28 14:07:55,2026-05-28,6.38,USD,coins_pack,app_store,ID
P00002669,U029591,2026-05-28 14:11:42,2026-05-28,1.91,USD,starter_pack,organic,ID
P00002670,U013824,2026-05-28 14:14:42,2026-05-28,2.19,USD,starter_pack,referral,JP
P00002671,U026238,2026-05-28 14:16:37,2026-05-28,5.48,USD,premium_feature,organic,JP
P00002672,U003901,2026-05-28 14:31:28,2026-05-28,11.68,USD,monthly_subscription,app_store,CN
P00002673,U009606,2026-05-28 14:41:05,2026-05-28,9.32,USD,coins_pack,app_store,CN
P00002674,U029209,2026-05-28 14:46:09,2026-05-28,14.50,USD,monthly_subscription,organic,JP
P00002675,U002207,2026-05-28 14:46:51,2026-05-28,11.42,USD,premium_feature,organic,US
P00002676,U001235,2026-05-28 15:05:09,2026-05-28,15.18,USD,monthly_subscription,organic,US
P00002677,U028260,2026-05-28 15:13:28,2026-05-28,16.58,USD,monthly_subscription,organic,JP
P00002678,U021710,2026-05-28 15:19:59,2026-05-28,3.06,USD,premium_feature,google_ads,ID
P00002679,U009552,2026-05-28 15:29:59,2026-05-28,9.48,USD,monthly_subscription,organic,ID
P00002680,U027735,2026-05-28 15:31:34,2026-05-28,5.13,USD,premium_feature,facebook_ads,ID
P00002681,U015845,2026-05-28 15:35:05,2026-05-28,5.67,USD,starter_pack,organic,JP
P00002682,U016366,2026-05-28 15:39:50,2026-05-28,5.33,USD,premium_feature,app_store,JP
P00002683,U002947,2026-05-28 15:43:15,2026-05-28,2.39,USD,coins_pack,facebook_ads,US
P00002684,U009631,2026-05-28 15:48:26,2026-05-28,10.38,USD,monthly_subscription,referral,US
P00002685,U028717,2026-05-28 15:58:31,2026-05-28,9.72,USD,premium_feature,app_store,US
P00002686,U022775,2026-05-28 16:02:41,2026-05-28,6.23,USD,premium_feature,google_ads,ID
P00002687,U029478,2026-05-28 16:09:11,2026-05-28,2.27,USD,coins_pack,organic,US
P00002688,U027638,2026-05-28 16:20:47,2026-05-28,9.52,USD,monthly_subscription,facebook_ads,JP
P00002689,U029261,2026-05-28 16:27:47,2026-05-28,1.24,USD,coins_pack,google_ads,ID
P00002690,U024182,2026-05-28 16:34:12,2026-05-28,17.40,USD,monthly_subscription,google_ads,US
